1.566,-0.126,-0.148
1.576,-0.128,-0.148
1.586,-0.13,-0.148
1.596,-0.131,-0.148
1.606,-0.133,-0.148
1.616,-0.135,-0.149
1.625,-0.137,-0.149
1.635,-0.139,-0.149
1.645,-0.141,-0.149
1.655,-0.142,-0.149
1.665,-0.144,-0.149
1.675,-0.146,-0.149
1.684,-0.148,-0.149
1.694,-0.15,-0.149
1.704,-0.152,-0.149
1.714,-0.153,-0.149
1.724,-0.155,-0.149
1.734,-0.157,-0.149
1.743,-0.159,-0.148
1.753,-0.161,-0.148
1.763,-0.162,-0.148
1.773,-0.164,-0.148
1.783,-0.166,-0.148
1.793,-0.168,-0.148
1.802,-0.17,-0.147
1.812,-0.172,-0.147
1.822,-0.173,-0.147
1.832,-0.175,-0.147
1.842,-0.177,-0.146
1.852,-0.179,-0.146
1.861,-0.18,-0.146
1.871,-0.182,-0.145
1.881,-0.184,-0.145
1.891,-0.186,-0.144
1.901,-0.187,-0.144
1.911,-0.189,-0.144
1.921,-0.191,-0.143
1.93,-0.193,-0.143
1.94,-0.194,-0.142
1.95,-0.196,-0.142
1.96,-0.198,-0.141
1.97,-0.199,-0.141
1.98,-0.201,-0.14
1.99,-0.203,-0.139
1.999,-0.205,-0.139
2.009,-0.206,-0.138
2.019,-0.208,-0.138
2.029,-0.209,-0.137
2.039,-0.211,-0.136
2.049,-0.213,-0.136
2.059,-0.214,-0.135
2.068,-0.216,-0.134
2.078,-0.218,-0.133
2.088,-0.219,-0.133
2.098,-0.221,-0.132
2.108,-0.222,-0.131
2.118,-0.224,-0.13
2.128,-0.225,-0.13
2.138,-0.227,-0.129
2.147,-0.229,-0.128
2.157,-0.23,-0.127
2.167,-0.232,-0.126
2.177,-0.233,-0.125
2.187,-0.235,-0.124
2.197,-0.236,-0.123
2.207,-0.238,-0.122
2.217,-0.239,-0.122
2.227,-0.24,-0.121
2.236,-0.242,-0.12
2.246,-0.243,-0.119
2.256,-0.245,-0.118
2.266,-0.246,-0.117
2.276,-0.248,-0.116
2.286,-0.249,-0.115
2.296,-0.25,-0.114
2.306,-0.252,-0.112
2.316,-0.253,-0.111
2.326,-0.254,-0.11
2.336,-0.256,-0.109
2.345,-0.257,-0.108
2.355,-0.258,-0.107
2.365,-0.259,-0.106
2.375,-0.261,-0.105
2.385,-0.262,-0.104
2.395,-0.263,-0.102
2.405,-0.264,-0.101
2.415,-0.266,-0.1
2.425,-0.267,-0.099
2.435,-0.268,-0.098
2.445,-0.269,-0.097
2.455,-0.27,-0.095
2.465,-0.272,-0.094
2.474,-0.273,-0.093
2.484,-0.274,-0.092
2.494,-0.275,-0.09
2.504,-0.276,-0.089
2.514,-0.277,-0.088
2.524,-0.278,-0.087
2.534,-0.279,-0.085
2.544,-0.28,-0.084
2.554,-0.281,-0.083
2.564,-0.282,-0.081
2.574,-0.283,-0.08
2.584,-0.284,-0.079
2.594,-0.285,-0.078
2.604,-0.286,-0.076
2.614,-0.287,-0.075
2.624,-0.288,-0.074
2.634,-0.289,-0.072
2.644,-0.29,-0.071
2.654,-0.29,-0.07
2.664,-0.291,-0.068
2.674,-0.292,-0.067
2.683,-0.293,-0.066
2.693,-0.294,-0.064
2.703,-0.294,-0.063
2.713,-0.295,-0.061
2.723,-0.296,-0.06
2.733,-0.297,-0.059
2.743,-0.297,-0.057
2.753,-0.298,-0.056
2.763,-0.299,-0.055
2.773,-0.299,-0.053
2.783,-0.3,-0.052
2.793,-0.3,-0.05
2.803,-0.301,-0.049
2.813,-0.302,-0.048
2.823,-0.302,-0.046
2.833,-0.303,-0.045
2.843,-0.303,-0.044
2.853,-0.304,-0.042
2.863,-0.304,-0.041
2.873,-0.305,-0.039
2.883,-0.305,-0.038
2.893,-0.306,-0.037
2.903,-0.306,-0.035
2.913,-0.306,-0.034
2.923,-0.307,-0.032
2.933,-0.307,-0.031
2.943,-0.307,-0.03
2.953,-0.308,-0.028
2.963,-0.308,-0.027
2.973,-0.308,-0.026
2.983,-0.308,-0.024
2.993,-0.309,-0.023
3.003,-0.309,-0.021
3.013,-0.309,-0.02
3.023,-0.309,-0.019
3.033,-0.309,-0.017
3.043,-0.309,-0.016
3.053,-0.309,-0.015
3.063,-0.309,-0.013
3.073,-0.309,-0.012
3.083,-0.309,-0.011
3.093,-0.309,-0.009
3.103,-0.309,-0.008
3.113,-0.309,-0.007
3.123,-0.309,-0.005
3.133,-0.309,-0.004
3.143,-0.309,-0.002
3.153,-0.309,-0.001
3.163,-0.309,0.0
3.173,-0.309,0.002
3.183,-0.309,0.003
3.193,-0.308,0.004
3.203,-0.308,0.006
3.213,-0.308,0.007
3.223,-0.308,0.008
3.233,-0.307,0.01
3.243,-0.307,0.011
3.253,-0.307,0.013
3.263,-0.307,0.014
3.273,-0.306,0.015
3.283,-0.306,0.017
3.293,-0.305,0.018
3.303,-0.305,0.02
3.313,-0.305,0.021
3.323,-0.304,0.022
3.333,-0.304,0.024
3.343,-0.303,0.025
3.353,-0.303,0.027
3.363,-0.302,0.028
3.373,-0.302,0.029
3.383,-0.301,0.031
3.393,-0.301,0.032
3.403,-0.3,0.034
3.413,-0.3,0.035
3.423,-0.299,0.037
3.433,-0.299,0.038
3.443,-0.298,0.04
3.453,-0.297,0.041
3.463,-0.297,0.043
3.473,-0.296,0.044
3.483,-0.296,0.046
3.493,-0.295,0.047
3.503,-0.294,0.049
3.513,-0.294,0.051
3.523,-0.293,0.052
3.533,-0.292,0.054
3.543,-0.291,0.055
3.553,-0.291,0.057
3.563,-0.29,0.059
3.572,-0.289,0.06
3.582,-0.288,0.062
3.592,-0.288,0.064
3.602,-0.287,0.065
3.612,-0.286,0.067
3.622,-0.285,0.069
3.632,-0.284,0.07
3.642,-0.284,0.072
3.652,-0.283,0.074
3.662,-0.282,0.076
3.672,-0.281,0.077
3.682,-0.28,0.079
3.692,-0.279,0.081
3.702,-0.278,0.083
3.712,-0.278,0.085
3.722,-0.277,0.087
3.732,-0.276,0.088
3.742,-0.275,0.09
3.752,-0.274,0.092
3.762,-0.273,0.094
3.772,-0.272,0.096
3.782,-0.271,0.098
3.792,-0.27,0.1
3.802,-0.269,0.102
3.812,-0.268,0.104
3.822,-0.267,0.106
3.831,-0.266,0.108
3.841,-0.265,0.11
3.851,-0.264,0.113
3.861,-0.263,0.115
3.871,-0.262,0.117
3.881,-0.261,0.119
3.891,-0.26,0.121
3.901,-0.259,0.123
3.911,-0.258,0.126
3.921,-0.257,0.128
3.931,-0.256,0.13
3.941,-0.255,0.133
3.951,-0.254,0.135
3.961,-0.253,0.137
3.971,-0.252,0.14
3.981,-0.251,0.142
3.991,-0.25,0.145
4.001,-0.249,0.147
4.011,-0.248,0.15
4.02,-0.247,0.152
4.03,-0.246,0.155
4.04,-0.245,0.157
4.05,-0.244,0.16
4.06,-0.242,0.162
4.07,-0.241,0.165
4.08,-0.24,0.168
4.09,-0.239,0.17
4.1,-0.238,0.173
4.11,-0.237,0.176
4.12,-0.236,0.179
4.13,-0.235,0.182
4.14,-0.233,0.184
4.15,-0.232,0.187
4.16,-0.231,0.19
4.17,-0.23,0.193
4.179,-0.229,0.196
4.189,-0.227,0.199
4.199,-0.226,0.202
4.209,-0.225,0.205
4.219,-0.224,0.208
4.229,-0.222,0.211
4.239,-0.221,0.214
4.249,-0.22,0.217
4.259,-0.218,0.22
4.269,-0.217,0.224
4.279,-0.216,0.227
4.288,-0.214,0.23
4.298,-0.213,0.233
4.308,-0.211,0.236
4.318,-0.21,0.24
4.328,-0.208,0.243
4.338,-0.207,0.246
4.348,-0.205,0.25
4.358,-0.204,0.253
4.368,-0.202,0.257
4.377,-0.2,0.26
4.387,-0.199,0.263
4.397,-0.197,0.267
4.407,-0.195,0.27
4.417,-0.194,0.274
4.427,-0.192,0.278
4.436,-0.19,0.281
4.446,-0.188,0.285
4.456,-0.186,0.288
4.466,-0.184,0.292
4.476,-0.182,0.296
4.486,-0.18,0.3
4.495,-0.178,0.303
4.505,-0.176,0.307
4.515,-0.174,0.311
4.525,-0.172,0.315
4.534,-0.17,0.319
4.544,-0.168,0.322
4.554,-0.165,0.326
4.564,-0.163,0.33
4.573,-0.161,0.334
4.583,-0.159,0.338
4.593,-0.156,0.342
4.603,-0.154,0.346
4.612,-0.151,0.35
4.622,-0.149,0.355
4.632,-0.146,0.359
4.641,-0.143,0.363
4.651,-0.141,0.367
4.66,-0.138,0.371
4.67,-0.135,0.376
4.68,-0.132,0.38
4.689,-0.13,0.384
4.699,-0.127,0.389
4.708,-0.124,0.393
4.718,-0.121,0.397
4.727,-0.118,0.402
4.737,-0.114,0.406
4.746,-0.111,0.411
4.756,-0.108,0.415
4.765,-0.105,0.42
4.775,-0.101,0.424
4.784,-0.098,0.429
4.794,-0.095,0.434
4.803,-0.091,0.438
4.812,-0.088,0.443
4.822,-0.084,0.448
4.831,-0.08,0.453
4.84,-0.077,0.457
4.849,-0.073,0.462
4.859,-0.069,0.467
4.868,-0.065,0.472
4.877,-0.061,0.477
4.886,-0.057,0.482
4.895,-0.053,0.487
4.904,-0.049,0.492
4.913,-0.044,0.497
4.922,-0.04,0.502
4.931,-0.036,0.507
4.94,-0.031,0.512
4.949,-0.027,0.517
4.958,-0.022,0.522
4.967,-0.018,0.527
4.976,-0.013,0.532
4.985,-0.008,0.538
4.994,-0.004,0.543
5.002,0.001,0.548
5.011,0.006,0.553
5.02,0.011,0.558
5.028,0.016,0.564
5.037,0.021,0.569
5.045,0.027,0.574
5.054,0.032,0.58
5.062,0.037,0.585
5.071,0.043,0.59
5.079,0.048,0.595
5.088,0.054,0.601
5.096,0.059,0.606
5.104,0.065,0.611
5.112,0.07,0.617
5.121,0.076,0.622
5.129,0.082,0.627
5.137,0.088,0.633
5.145,0.094,0.638
5.153,0.1,0.643
5.161,0.106,0.648
5.169,0.112,0.654
5.177,0.118,0.659
5.185,0.124,0.664
5.192,0.13,0.669
5.2,0.136,0.675
5.208,0.143,0.68
5.216,0.149,0.685
5.223,0.156,0.69
5.231,0.162,0.695
5.239,0.169,0.701
5.246,0.175,0.706
5.254,0.182,0.711
5.261,0.189,0.716
5.268,0.195,0.721
5.276,0.202,0.726
5.283,0.209,0.731
5.29,0.216,0.736
5.297,0.223,0.741
5.305,0.23,0.746
5.312,0.237,0.751
5.319,0.244,0.756
5.326,0.251,0.761
5.333,0.258,0.766
5.34,0.265,0.771
5.347,0.273,0.777
5.354,0.28,0.782
5.36,0.287,0.787
5.367,0.295,0.792
5.374,0.302,0.797
5.38,0.309,0.802
5.387,0.317,0.807
5.394,0.324,0.812
5.4,0.332,0.817
5.407,0.34,0.822
5.413,0.347,0.827
5.419,0.355,0.832
5.426,0.363,0.837
5.432,0.371,0.843
5.438,0.379,0.848
5.444,0.386,0.853
5.45,0.394,0.858
5.456,0.402,0.863
5.462,0.41,0.869
5.468,0.418,0.874
5.474,0.426,0.879
5.48,0.435,0.885
5.486,0.443,0.89
5.492,0.451,0.896
5.497,0.459,0.901
5.503,0.467,0.907
5.508,0.476,0.912
5.514,0.484,0.918
5.519,0.492,0.924
5.525,0.501,0.929
5.53,0.509,0.935
5.535,0.518,0.941
5.541,0.526,0.947
5.546,0.535,0.953
5.551,0.543,0.959
5.556,0.552,0.965
5.561,0.561,0.971
5.566,0.569,0.977
5.571,0.578,0.984
5.576,0.587,0.99
5.581,0.596,0.996
5.585,0.604,1.003
5.59,0.613,1.009
5.595,0.622,1.016
5.599,0.631,1.022
5.604,0.64,1.029
5.608,0.649,1.035
5.613,0.658,1.042
5.617,0.667,1.048
5.622,0.676,1.055
5.626,0.685,1.062
5.63,0.694,1.068
5.635,0.703,1.075
5.639,0.712,1.082
5.643,0.721,1.088
5.647,0.73,1.095
5.652,0.739,1.102
5.656,0.748,1.109
5.66,0.757,1.115
5.664,0.766,1.122
5.668,0.775,1.129
5.672,0.785,1.136
5.676,0.794,1.142
5.68,0.803,1.149
5.684,0.812,1.156
5.688,0.821,1.163
5.692,0.83,1.169
5.696,0.839,1.176
5.7,0.849,1.183
5.704,0.858,1.19
5.708,0.867,1.196
5.712,0.876,1.203
5.716,0.885,1.21
5.72,0.895,1.216
5.724,0.904,1.223
5.728,0.913,1.23
5.732,0.922,1.236
5.735,0.931,1.243
5.739,0.941,1.25
5.743,0.95,1.256
5.747,0.959,1.263
5.751,0.968,1.269
5.755,0.977,1.276
5.759,0.987,1.282
5.763,0.996,1.289
5.767,1.005,1.295
5.771,1.014,1.301
5.775,1.023,1.308
5.779,1.033,1.314
5.783,1.042,1.32
5.787,1.051,1.326
5.791,1.06,1.333
5.795,1.069,1.339
5.798,1.079,1.345
5.802,1.088,1.351
5.806,1.097,1.357
5.81,1.106,1.363
5.814,1.115,1.369
5.818,1.125,1.375
5.821,1.134,1.38
5.825,1.143,1.386
5.829,1.153,1.392
5.832,1.162,1.398
5.836,1.171,1.403
5.84,1.181,1.409
5.843,1.19,1.414
5.846,1.199,1.42
5.85,1.209,1.426
5.853,1.218,1.431
5.856,1.228,1.436
5.859,1.237,1.442
5.862,1.247,1.447
5.865,1.256,1.453
5.868,1.266,1.458
5.871,1.275,1.463
5.874,1.285,1.468
5.876,1.295,1.474
5.879,1.304,1.479
5.881,1.314,1.484
5.884,1.324,1.489
5.886,1.334,1.494
5.888,1.343,1.499
5.89,1.353,1.504
5.891,1.363,1.509
5.893,1.373,1.514
5.894,1.383,1.519
5.896,1.393,1.524
5.897,1.403,1.529
5.898,1.413,1.534
5.899,1.423,1.539
5.899,1.433,1.544
5.9,1.443,1.549
5.9,1.453,1.554
5.9,1.463,1.559
5.9,1.473,1.564
5.899,1.483,1.569
5.899,1.493,1.573
5.898,1.503,1.578
5.897,1.512,1.583
5.896,1.522,1.588
5.895,1.532,1.593
5.894,1.542,1.598
5.892,1.552,1.603
5.89,1.562,1.607
5.888,1.572,1.612
5.886,1.582,1.617
5.884,1.591,1.622
5.882,1.601,1.627
5.88,1.611,1.632
5.877,1.62,1.637
5.874,1.63,1.642
5.872,1.64,1.647
5.869,1.649,1.652
5.866,1.659,1.657
5.863,1.668,1.662
5.86,1.678,1.668
5.856,1.687,1.673
5.853,1.697,1.678
5.85,1.706,1.683
5.846,1.716,1.689
5.843,1.725,1.694
5.839,1.734,1.699
5.836,1.744,1.705
5.832,1.753,1.71
5.828,1.762,1.716
5.824,1.771,1.721
5.821,1.781,1.727
5.817,1.79,1.733
5.813,1.799,1.738
5.809,1.808,1.744
5.805,1.817,1.75
5.801,1.827,1.756
5.797,1.836,1.762
5.793,1.845,1.768
5.789,1.854,1.774
5.785,1.863,1.78
5.781,1.872,1.786
5.777,1.881,1.792
5.772,1.891,1.798
5.768,1.9,1.805
5.764,1.909,1.811
5.76,1.918,1.817
5.756,1.927,1.824
5.752,1.936,1.83
5.748,1.945,1.836
5.744,1.955,1.843
5.74,1.964,1.85
5.736,1.973,1.856
5.732,1.982,1.863
5.728,1.991,1.869
5.724,2.0,1.876
5.72,2.01,1.883
5.716,2.019,1.89
5.712,2.028,1.896
5.709,2.037,1.903
5.705,2.047,1.91
5.701,2.056,1.917
5.698,2.065,1.924
5.694,2.075,1.931
5.69,2.084,1.938
5.687,2.093,1.945
5.683,2.103,1.952
5.68,2.112,1.959
5.676,2.121,1.966
5.672,2.131,1.973
5.669,2.14,1.98
5.665,2.149,1.987
5.662,2.159,1.994
5.658,2.168,2.001
5.655,2.177,2.008
5.652,2.187,2.015
5.648,2.196,2.022
5.645,2.206,2.029
5.641,2.215,2.036
5.638,2.224,2.043
5.634,2.234,2.05
5.631,2.243,2.057
5.627,2.252,2.064
5.624,2.262,2.071
5.62,2.271,2.077
5.617,2.28,2.084
5.613,2.29,2.091
5.609,2.299,2.098
5.606,2.309,2.105
5.602,2.318,2.112
5.599,2.327,2.118
5.595,2.336,2.125
5.591,2.346,2.132
5.587,2.355,2.139
5.584,2.364,2.145
5.58,2.374,2.152
5.576,2.383,2.158
5.572,2.392,2.165
5.568,2.401,2.171
5.564,2.41,2.178
5.56,2.419,2.184
5.556,2.429,2.19
5.552,2.438,2.196
5.548,2.447,2.203
5.544,2.456,2.209
5.539,2.465,2.215
5.535,2.474,2.221
5.531,2.483,2.227
5.526,2.492,2.233
5.521,2.501,2.239
5.517,2.51,2.245
5.512,2.518,2.251
5.507,2.527,2.256
5.503,2.536,2.262
5.498,2.545,2.268
5.493,2.553,2.274
5.487,2.562,2.28
5.482,2.57,2.285
5.477,2.579,2.291
5.472,2.587,2.297
5.466,2.596,2.303
5.461,2.604,2.308
5.455,2.612,2.314
5.449,2.621,2.32
5.444,2.629,2.326
5.438,2.637,2.332
5.432,2.645,2.337
5.426,2.653,2.343
5.419,2.661,2.349
5.413,2.668,2.355
5.407,2.676,2.361
5.4,2.684,2.366
5.394,2.691,2.372
5.387,2.699,2.378
5.38,2.706,2.384
5.374,2.713,2.39
5.367,2.721,2.396
5.36,2.728,2.402
5.353,2.735,2.408
5.345,2.742,2.414
5.338,2.749,2.42
5.331,2.756,2.426
5.324,2.762,2.432
5.316,2.769,2.438
5.309,2.776,2.444
5.301,2.782,2.451
5.293,2.789,2.457
5.286,2.795,2.463
5.278,2.801,2.469
5.27,2.807,2.476
5.262,2.814,2.482
5.254,2.82,2.489
5.246,2.826,2.495
5.238,2.832,2.502
5.23,2.837,2.508
5.222,2.843,2.515
5.214,2.849,2.521
5.205,2.854,2.528
5.197,2.86,2.535
5.188,2.865,2.541
5.18,2.871,2.548
5.172,2.876,2.555
5.163,2.881,2.562
5.154,2.886,2.569
5.146,2.891,2.576
5.137,2.896,2.582
5.128,2.901,2.589
5.12,2.906,2.596
5.111,2.911,2.603
5.102,2.916,2.61
5.093,2.92,2.617
5.084,2.925,2.624
5.075,2.929,2.631
5.066,2.934,2.638
5.057,2.938,2.645
5.048,2.942,2.652
5.039,2.947,2.659
5.03,2.951,2.667
5.021,2.955,2.674
5.012,2.959,2.681
5.003,2.963,2.688
4.994,2.967,2.695
4.984,2.97,2.702
4.975,2.974,2.709
4.966,2.978,2.716
4.956,2.981,2.723
4.947,2.985,2.729
4.938,2.988,2.736
4.928,2.992,2.743
4.919,2.995,2.75
4.909,2.998,2.757
4.9,3.001,2.764
4.89,3.004,2.771
4.881,3.007,2.777
4.871,3.01,2.784
4.862,3.013,2.791
4.852,3.016,2.797
4.842,3.019,2.804
4.833,3.021,2.81
4.823,3.024,2.817
4.813,3.026,2.823
4.804,3.029,2.83
4.794,3.031,2.836
4.784,3.034,2.842
4.774,3.036,2.849
4.765,3.038,2.855
4.755,3.04,2.861
4.745,3.042,2.867
4.735,3.044,2.873
4.726,3.046,2.879
4.716,3.048,2.885
4.706,3.049,2.891
4.696,3.051,2.897
4.686,3.053,2.902
4.676,3.054,2.908
4.666,3.055,2.914
4.656,3.057,2.919
4.646,3.058,2.925
4.637,3.059,2.93
4.627,3.06,2.935
4.617,3.061,2.94
4.607,3.062,2.946
4.597,3.063,2.951
4.587,3.064,2.956
4.577,3.065,2.961
4.567,3.065,2.965
4.557,3.066,2.97
4.547,3.066,2.975
4.537,3.067,2.979
4.527,3.067,2.984
4.517,3.068,2.988
4.507,3.068,2.993
4.497,3.068,2.997
4.487,3.068,3.001
4.477,3.068,3.005
4.467,3.068,3.009
4.457,3.068,3.013
4.447,3.068,3.017
4.437,3.067,3.021
4.427,3.067,3.025
4.417,3.067,3.028
4.407,3.066,3.032
4.397,3.066,3.036
4.387,3.065,3.039
4.377,3.065,3.042
4.367,3.064,3.046
4.357,3.064,3.049
4.347,3.063,3.052
4.337,3.062,3.055
4.327,3.061,3.058
4.317,3.061,3.061
4.307,3.06,3.064
4.297,3.059,3.067
4.287,3.058,3.069
4.277,3.057,3.072
4.267,3.056,3.074
4.257,3.055,3.077
4.247,3.053,3.079
4.238,3.052,3.082
4.228,3.051,3.084
4.218,3.05,3.086
4.208,3.049,3.088
4.198,3.047,3.09
4.188,3.046,3.092
4.178,3.045,3.094
4.168,3.043,3.096
4.158,3.042,3.098
4.148,3.041,3.1
4.138,3.039,3.101
4.128,3.038,3.103
4.119,3.036,3.105
4.109,3.035,3.106
4.099,3.034,3.107
4.089,3.032,3.109
4.079,3.031,3.11
4.069,3.029,3.111
4.059,3.028,3.112
4.049,3.026,3.113
4.039,3.025,3.114
4.03,3.023,3.115
4.02,3.021,3.116
4.01,3.02,3.117
4.0,3.018,3.117
3.99,3.017,3.118
3.98,3.015,3.118
3.97,3.014,3.119
3.96,3.012,3.119
3.951,3.011,3.12
3.941,3.009,3.12
3.931,3.008,3.12
3.921,3.006,3.12
3.911,3.005,3.12
3.901,3.003,3.12
3.891,3.002,3.12
3.881,3.0,3.12
3.871,2.999,3.12
3.861,2.998,3.119
3.852,2.996,3.119
3.842,2.995,3.118
3.832,2.993,3.118
3.822,2.992,3.117
3.812,2.991,3.116
3.802,2.99,3.116
3.792,2.988,3.115
3.782,2.987,3.114
3.772,2.986,3.113
3.762,2.985,3.112
3.752,2.984,3.11
3.742,2.982,3.109
3.733,2.981,3.108
3.723,2.98,3.106
3.713,2.979,3.105
3.703,2.978,3.103
3.693,2.977,3.102
3.683,2.976,3.1
3.673,2.976,3.098
3.663,2.975,3.096
3.653,2.974,3.094
3.643,2.973,3.092
3.633,2.972,3.09
3.623,2.972,3.088
3.613,2.971,3.085
3.603,2.971,3.083
3.593,2.97,3.081
3.583,2.969,3.078
3.573,2.969,3.075
3.563,2.968,3.073
3.553,2.968,3.07
3.543,2.968,3.067
3.533,2.967,3.064
3.523,2.967,3.061
3.513,2.967,3.058
3.503,2.967,3.055
3.493,2.966,3.052
3.483,2.966,3.049
3.473,2.966,3.046
3.463,2.966,3.043
3.453,2.966,3.039
3.443,2.966,3.036
3.433,2.966,3.032
3.423,2.966,3.029
3.413,2.967,3.025
3.403,2.967,3.022
3.393,2.967,3.018
3.383,2.967,3.015
3.373,2.968,3.011
3.363,2.968,3.007
3.353,2.969,3.003
3.343,2.969,3.0
3.333,2.97,2.996
3.323,2.97,2.992
3.313,2.971,2.988
3.303,2.972,2.984
3.293,2.972,2.98
3.283,2.973,2.976
3.273,2.974,2.972
3.263,2.975,2.968
3.253,2.976,2.964
3.243,2.977,2.96
3.233,2.978,2.956
3.224,2.979,2.952
3.214,2.98,2.948
