0.139,-0.005,-0.013,2.107,0.335
0.141,-0.005,-0.012,2.107,0.335
0.143,-0.005,-0.011,2.107,0.335
0.145,-0.005,-0.011,2.107,0.334
0.148,-0.005,-0.01,2.107,0.334
0.15,-0.005,-0.009,2.107,0.334
0.152,-0.005,-0.009,2.107,0.333
0.154,-0.005,-0.008,2.107,0.333
0.156,-0.005,-0.007,2.107,0.333
0.158,-0.005,-0.007,2.107,0.333
0.16,-0.005,-0.006,2.107,0.332
0.162,-0.005,-0.005,2.107,0.332
0.164,-0.005,-0.004,2.107,0.332
0.166,-0.005,-0.004,2.107,0.331
0.169,-0.005,-0.003,2.107,0.331
0.171,-0.005,-0.002,2.107,0.331
0.173,-0.005,-0.002,2.107,0.33
0.175,-0.005,-0.001,2.107,0.33
0.177,-0.005,-0.0,2.107,0.33
0.179,-0.005,0.0,2.107,0.33
0.181,-0.005,0.001,2.107,0.329
0.183,-0.005,0.002,2.107,0.329
0.185,-0.005,0.003,2.107,0.329
0.188,-0.005,0.003,2.107,0.328
0.19,-0.005,0.004,2.107,0.328
0.192,-0.005,0.005,2.107,0.328
0.194,-0.005,0.005,2.107,0.327
0.196,-0.005,0.006,2.107,0.327
0.198,-0.005,0.007,2.107,0.327
0.2,-0.005,0.007,2.107,0.326
0.202,-0.005,0.008,2.107,0.326
0.204,-0.005,0.009,2.107,0.326
0.207,-0.005,0.009,2.107,0.326
0.209,-0.005,0.01,2.107,0.325
0.211,-0.005,0.011,2.107,0.325
0.213,-0.005,0.011,2.107,0.325
0.215,-0.005,0.012,2.107,0.324
0.217,-0.005,0.013,2.107,0.324
0.219,-0.005,0.014,2.107,0.324
0.221,-0.005,0.014,2.107,0.323
0.223,-0.005,0.015,2.107,0.323
0.225,-0.005,0.016,2.107,0.323
0.228,-0.005,0.016,2.107,0.322
0.23,-0.005,0.017,2.107,0.322
0.232,-0.005,0.018,2.107,0.322
0.234,-0.005,0.018,2.107,0.321
0.236,-0.005,0.019,2.107,0.321
0.238,-0.005,0.02,2.107,0.321
0.24,-0.005,0.02,2.107,0.321
0.242,-0.005,0.021,2.107,0.32
0.244,-0.005,0.022,2.107,0.32
0.247,-0.005,0.022,2.108,0.32
0.249,-0.005,0.023,2.108,0.319
0.251,-0.004,0.024,2.108,0.319
0.253,-0.004,0.024,2.108,0.319
0.255,-0.004,0.025,2.108,0.318
0.257,-0.004,0.026,2.108,0.318
0.259,-0.004,0.026,2.108,0.318
0.261,-0.004,0.027,2.108,0.317
0.263,-0.004,0.028,2.108,0.317
0.266,-0.004,0.028,2.108,0.317
0.268,-0.004,0.029,2.108,0.316
0.27,-0.004,0.03,2.108,0.316
0.272,-0.004,0.03,2.108,0.316
0.274,-0.004,0.031,2.108,0.315
0.276,-0.004,0.032,2.108,0.315
0.278,-0.004,0.032,2.108,0.315
0.28,-0.004,0.033,2.108,0.314
0.282,-0.004,0.034,2.108,0.314
0.284,-0.004,0.034,2.108,0.314
0.287,-0.003,0.035,2.108,0.313
0.289,-0.003,0.036,2.108,0.313
0.291,-0.003,0.036,2.108,0.313
0.293,-0.003,0.037,2.108,0.312
0.295,-0.003,0.038,2.108,0.312
0.297,-0.003,0.038,2.109,0.312
0.299,-0.003,0.039,2.109,0.312
0.301,-0.003,0.04,2.109,0.311
0.303,-0.003,0.04,2.109,0.311
0.306,-0.003,0.041,2.109,0.311
0.308,-0.003,0.042,2.109,0.31
0.31,-0.003,0.042,2.109,0.31
0.312,-0.002,0.043,2.109,0.31
0.314,-0.002,0.044,2.109,0.309
0.316,-0.002,0.044,2.109,0.309
0.318,-0.002,0.045,2.109,0.309
0.32,-0.002,0.045,2.109,0.308
0.322,-0.002,0.046,2.109,0.308
0.325,-0.002,0.047,2.109,0.308
0.327,-0.002,0.047,2.109,0.307
0.329,-0.002,0.048,2.109,0.307
0.331,-0.002,0.049,2.11,0.307
0.333,-0.001,0.049,2.11,0.306
0.335,-0.001,0.05,2.11,0.306
0.337,-0.001,0.051,2.11,0.306
0.339,-0.001,0.051,2.11,0.305
0.341,-0.001,0.052,2.11,0.305
0.343,-0.001,0.053,2.11,0.305
0.346,-0.001,0.053,2.11,0.304
0.348,-0.001,0.054,2.11,0.304
0.35,-0.001,0.055,2.11,0.304
0.352,-0.0,0.055,2.11,0.303
0.354,-0.0,0.056,2.11,0.303
0.356,-0.0,0.056,2.11,0.303
0.358,-0.0,0.057,2.11,0.302
0.36,-0.0,0.058,2.111,0.302
0.362,0.0,0.058,2.111,0.302
0.365,0.0,0.059,2.111,0.301
0.367,0.0,0.06,2.111,0.301
0.369,0.0,0.06,2.111,0.301
0.371,0.001,0.061,2.111,0.3
0.373,0.001,0.062,2.111,0.3
0.375,0.001,0.062,2.111,0.3
0.377,0.001,0.063,2.111,0.299
0.379,0.001,0.063,2.111,0.299
0.381,0.001,0.064,2.111,0.299
0.384,0.001,0.065,2.111,0.298
0.386,0.002,0.065,2.112,0.298
0.388,0.002,0.066,2.112,0.297
0.39,0.002,0.067,2.112,0.297
0.392,0.002,0.067,2.112,0.297
0.394,0.002,0.068,2.112,0.296
0.396,0.002,0.068,2.112,0.296
0.398,0.002,0.069,2.112,0.296
0.4,0.003,0.07,2.112,0.295
0.402,0.003,0.07,2.112,0.295
0.405,0.003,0.071,2.112,0.295
0.407,0.003,0.072,2.112,0.294
0.409,0.003,0.072,2.113,0.294
0.411,0.003,0.073,2.113,0.294
0.413,0.003,0.073,2.113,0.293
0.415,0.004,0.074,2.113,0.293
0.417,0.004,0.075,2.113,0.293
0.419,0.004,0.075,2.113,0.292
0.421,0.004,0.076,2.113,0.292
0.424,0.004,0.077,2.113,0.292
0.426,0.004,0.077,2.113,0.291
0.428,0.005,0.078,2.113,0.291
0.43,0.005,0.078,2.113,0.291
0.432,0.005,0.079,2.114,0.29
0.434,0.005,0.08,2.114,0.29
0.436,0.005,0.08,2.114,0.29
0.438,0.005,0.081,2.114,0.289
0.44,0.006,0.081,2.114,0.289
0.443,0.006,0.082,2.114,0.289
0.445,0.006,0.083,2.114,0.288
0.447,0.006,0.083,2.114,0.288
0.449,0.006,0.084,2.114,0.288
0.451,0.006,0.084,2.115,0.287
0.453,0.007,0.085,2.115,0.287
0.455,0.007,0.086,2.115,0.287
0.457,0.007,0.086,2.115,0.286
0.459,0.007,0.087,2.115,0.286
0.461,0.007,0.088,2.115,0.286
0.464,0.008,0.088,2.115,0.285
0.466,0.008,0.089,2.115,0.285
0.468,0.008,0.089,2.115,0.284
0.47,0.008,0.09,2.116,0.284
0.472,0.008,0.091,2.116,0.284
0.474,0.009,0.091,2.116,0.283
0.476,0.009,0.092,2.116,0.283
0.478,0.009,0.092,2.116,0.283
0.48,0.009,0.093,2.116,0.282
0.483,0.009,0.094,2.116,0.282
0.485,0.009,0.094,2.116,0.282
0.487,0.01,0.095,2.116,0.281
0.489,0.01,0.095,2.117,0.281
0.491,0.01,0.096,2.117,0.281
0.493,0.01,0.096,2.117,0.28
0.495,0.01,0.097,2.117,0.28
0.497,0.011,0.098,2.117,0.28
0.499,0.011,0.098,2.117,0.279
0.502,0.011,0.099,2.117,0.279
0.504,0.011,0.099,2.117,0.279
0.506,0.012,0.1,2.118,0.278
0.508,0.012,0.101,2.118,0.278
0.51,0.012,0.101,2.118,0.278
0.512,0.012,0.102,2.118,0.277
0.514,0.012,0.102,2.118,0.277
0.516,0.013,0.103,2.118,0.276
0.518,0.013,0.104,2.118,0.276
0.52,0.013,0.104,2.118,0.276
0.523,0.013,0.105,2.119,0.275
0.525,0.013,0.105,2.119,0.275
0.527,0.014,0.106,2.119,0.275
0.529,0.014,0.106,2.119,0.274
0.531,0.014,0.107,2.119,0.274
0.533,0.014,0.108,2.119,0.274
0.535,0.015,0.108,2.119,0.273
0.537,0.015,0.109,2.12,0.273
0.539,0.015,0.109,2.12,0.273
0.542,0.015,0.11,2.12,0.272
0.544,0.016,0.111,2.12,0.272
0.546,0.016,0.111,2.12,0.272
0.548,0.016,0.112,2.12,0.271
0.55,0.016,0.112,2.12,0.271
0.552,0.016,0.113,2.12,0.271
0.554,0.017,0.113,2.121,0.27
0.556,0.017,0.114,2.121,0.27
0.558,0.017,0.115,2.121,0.269
0.561,0.017,0.115,2.121,0.269
0.563,0.018,0.116,2.121,0.269
0.565,0.018,0.116,2.121,0.268
0.567,0.018,0.117,2.121,0.268
0.569,0.018,0.117,2.122,0.268
0.571,0.019,0.118,2.122,0.267
0.573,0.019,0.119,2.122,0.267
0.575,0.019,0.119,2.122,0.267
0.577,0.019,0.12,2.122,0.266
0.579,0.02,0.12,2.122,0.266
0.582,0.02,0.121,2.122,0.266
0.584,0.02,0.121,2.123,0.265
0.586,0.02,0.122,2.123,0.265
0.588,0.021,0.122,2.123,0.265
0.59,0.021,0.123,2.123,0.264
0.592,0.021,0.124,2.123,0.264
0.594,0.022,0.124,2.123,0.263
0.596,0.022,0.125,2.123,0.263
0.598,0.022,0.125,2.124,0.263
0.601,0.022,0.126,2.124,0.262
0.603,0.023,0.126,2.124,0.262
0.605,0.023,0.127,2.124,0.262
0.607,0.023,0.127,2.124,0.261
0.609,0.023,0.128,2.124,0.261
0.611,0.024,0.129,2.125,0.261
0.613,0.024,0.129,2.125,0.26
0.615,0.024,0.13,2.125,0.26
0.617,0.024,0.13,2.125,0.26
0.62,0.025,0.131,2.125,0.259
0.622,0.025,0.131,2.125,0.259
0.624,0.025,0.132,2.125,0.259
0.626,0.026,0.132,2.126,0.258
0.628,0.026,0.133,2.126,0.258
0.63,0.026,0.134,2.126,0.257
0.632,0.026,0.134,2.126,0.257
0.634,0.027,0.135,2.126,0.257
0.636,0.027,0.135,2.126,0.256
0.638,0.027,0.136,2.127,0.256
0.641,0.028,0.136,2.127,0.256
0.643,0.028,0.137,2.127,0.255
0.645,0.028,0.137,2.127,0.255
0.647,0.028,0.138,2.127,0.255
0.649,0.029,0.138,2.127,0.254
0.651,0.029,0.139,2.128,0.254
0.653,0.029,0.14,2.128,0.254
0.655,0.03,0.14,2.128,0.253
0.657,0.03,0.141,2.128,0.253
0.66,0.03,0.141,2.128,0.253
0.662,0.031,0.142,2.128,0.252
0.664,0.031,0.142,2.128,0.252
0.666,0.031,0.143,2.129,0.251
0.668,0.031,0.143,2.129,0.251
0.67,0.032,0.144,2.129,0.251
0.672,0.032,0.144,2.129,0.25
0.674,0.032,0.145,2.129,0.25
0.676,0.033,0.145,2.129,0.25
0.679,0.033,0.146,2.13,0.249
0.681,0.033,0.146,2.13,0.249
0.683,0.034,0.147,2.13,0.249
0.685,0.034,0.148,2.13,0.248
0.687,0.034,0.148,2.13,0.248
0.689,0.035,0.149,2.13,0.248
0.691,0.035,0.149,2.131,0.247
0.693,0.035,0.15,2.131,0.247
0.695,0.035,0.15,2.131,0.247
0.697,0.036,0.151,2.131,0.246
0.7,0.036,0.151,2.131,0.246
0.702,0.036,0.152,2.131,0.245
0.704,0.037,0.152,2.132,0.245
0.706,0.037,0.153,2.132,0.245
0.708,0.037,0.153,2.132,0.244
0.71,0.038,0.154,2.132,0.244
0.712,0.038,0.154,2.132,0.244
0.714,0.038,0.155,2.133,0.243
0.716,0.039,0.155,2.133,0.243
0.719,0.039,0.156,2.133,0.243
0.721,0.039,0.156,2.133,0.242
0.723,0.04,0.157,2.133,0.242
0.725,0.04,0.157,2.133,0.242
0.727,0.04,0.158,2.134,0.241
0.729,0.041,0.159,2.134,0.241
0.731,0.041,0.159,2.134,0.241
0.733,0.041,0.16,2.134,0.24
0.735,0.042,0.16,2.134,0.24
0.738,0.042,0.161,2.134,0.24
0.74,0.042,0.161,2.135,0.239
0.742,0.043,0.162,2.135,0.239
0.744,0.043,0.162,2.135,0.238
0.746,0.043,0.163,2.135,0.238
0.748,0.044,0.163,2.135,0.238
0.75,0.044,0.164,2.136,0.237
0.752,0.044,0.164,2.136,0.237
0.754,0.045,0.165,2.136,0.237
0.756,0.045,0.165,2.136,0.236
0.759,0.046,0.166,2.136,0.236
0.761,0.046,0.166,2.136,0.236
0.763,0.046,0.167,2.137,0.235
0.765,0.047,0.167,2.137,0.235
0.767,0.047,0.168,2.137,0.235
0.769,0.047,0.168,2.137,0.234
0.771,0.048,0.169,2.137,0.234
0.773,0.048,0.169,2.138,0.234
0.775,0.048,0.17,2.138,0.233
0.778,0.049,0.17,2.138,0.233
0.78,0.049,0.171,2.138,0.232
0.782,0.049,0.171,2.138,0.232
0.784,0.05,0.172,2.138,0.232
0.786,0.05,0.172,2.139,0.231
0.788,0.051,0.173,2.139,0.231
0.79,0.051,0.173,2.139,0.231
0.792,0.051,0.174,2.139,0.23
0.794,0.052,0.174,2.139,0.23
0.797,0.052,0.175,2.14,0.23
0.799,0.052,0.175,2.14,0.229
0.801,0.053,0.176,2.14,0.229
0.803,0.053,0.176,2.14,0.229
0.805,0.054,0.177,2.14,0.228
0.807,0.054,0.177,2.14,0.228
0.809,0.054,0.178,2.141,0.228
0.811,0.055,0.178,2.141,0.227
0.813,0.055,0.179,2.141,0.227
0.815,0.055,0.179,2.141,0.227
0.818,0.056,0.179,2.141,0.226
0.82,0.056,0.18,2.142,0.226
0.822,0.057,0.18,2.142,0.225
0.824,0.057,0.181,2.142,0.225
0.826,0.057,0.181,2.142,0.225
0.828,0.058,0.182,2.142,0.224
0.83,0.058,0.182,2.143,0.224
0.832,0.059,0.183,2.143,0.224
0.834,0.059,0.183,2.143,0.223
0.837,0.059,0.184,2.143,0.223
0.839,0.06,0.184,2.143,0.223
0.841,0.06,0.185,2.143,0.222
0.843,0.06,0.185,2.144,0.222
0.845,0.061,0.186,2.144,0.222
0.847,0.061,0.186,2.144,0.221
0.849,0.062,0.187,2.144,0.221
0.851,0.062,0.187,2.144,0.221
0.853,0.062,0.188,2.145,0.22
0.856,0.063,0.188,2.145,0.22
0.858,0.063,0.189,2.145,0.22
0.86,0.064,0.189,2.145,0.219
0.862,0.064,0.189,2.145,0.219
0.864,0.064,0.19,2.146,0.219
0.866,0.065,0.19,2.146,0.218
0.868,0.065,0.191,2.146,0.218
0.87,0.066,0.191,2.146,0.217
0.872,0.066,0.192,2.146,0.217
0.874,0.067,0.192,2.147,0.217
0.877,0.067,0.193,2.147,0.216
0.879,0.067,0.193,2.147,0.216
0.881,0.068,0.194,2.147,0.216
0.883,0.068,0.194,2.147,0.215
0.885,0.069,0.195,2.148,0.215
0.887,0.069,0.195,2.148,0.215
0.889,0.069,0.196,2.148,0.214
0.891,0.07,0.196,2.148,0.214
0.893,0.07,0.196,2.148,0.214
0.896,0.071,0.197,2.149,0.213
0.898,0.071,0.197,2.149,0.213
0.9,0.072,0.198,2.149,0.213
0.902,0.072,0.198,2.149,0.212
0.904,0.072,0.199,2.149,0.212
0.906,0.073,0.199,2.15,0.212
0.908,0.073,0.2,2.15,0.211
0.91,0.074,0.2,2.15,0.211
0.912,0.074,0.201,2.15,0.211
0.915,0.075,0.201,2.15,0.21
0.917,0.075,0.201,2.15,0.21
0.919,0.075,0.202,2.151,0.21
0.921,0.076,0.202,2.151,0.209
0.923,0.076,0.203,2.151,0.209
0.925,0.077,0.203,2.151,0.209
0.927,0.077,0.204,2.151,0.208
0.929,0.078,0.204,2.152,0.208
0.931,0.078,0.205,2.152,0.207
0.933,0.078,0.205,2.152,0.207
0.936,0.079,0.205,2.152,0.207
0.938,0.079,0.206,2.152,0.206
0.94,0.08,0.206,2.153,0.206
0.942,0.08,0.207,2.153,0.206
0.944,0.081,0.207,2.153,0.205
0.946,0.081,0.208,2.153,0.205
0.948,0.082,0.208,2.153,0.205
0.95,0.082,0.209,2.154,0.204
0.952,0.082,0.209,2.154,0.204
0.955,0.083,0.209,2.154,0.204
0.957,0.083,0.21,2.154,0.203
0.959,0.084,0.21,2.154,0.203
0.961,0.084,0.211,2.155,0.203
0.963,0.085,0.211,2.155,0.202
0.965,0.085,0.212,2.155,0.202
0.967,0.086,0.212,2.155,0.202
0.969,0.086,0.213,2.155,0.201
0.971,0.086,0.213,2.156,0.201
0.974,0.087,0.213,2.156,0.201
0.976,0.087,0.214,2.156,0.2
0.978,0.088,0.214,2.156,0.2
0.98,0.088,0.215,2.157,0.2
0.982,0.089,0.215,2.157,0.199
0.984,0.089,0.216,2.157,0.199
0.986,0.09,0.216,2.157,0.199
0.988,0.09,0.216,2.157,0.198
0.99,0.091,0.217,2.158,0.198
0.992,0.091,0.217,2.158,0.198
0.995,0.092,0.218,2.158,0.197
0.997,0.092,0.218,2.158,0.197
0.999,0.092,0.219,2.158,0.197
1.001,0.093,0.219,2.159,0.196
1.003,0.093,0.219,2.159,0.196
1.005,0.094,0.22,2.159,0.196
1.007,0.094,0.22,2.159,0.195
1.009,0.095,0.221,2.159,0.195
1.011,0.095,0.221,2.16,0.195
1.014,0.096,0.221,2.16,0.194
1.016,0.096,0.222,2.16,0.194
1.018,0.097,0.222,2.16,0.194
1.02,0.097,0.223,2.16,0.193
1.022,0.098,0.223,2.161,0.193
1.024,0.098,0.224,2.161,0.193
1.026,0.099,0.224,2.161,0.192
1.028,0.099,0.224,2.161,0.192
1.03,0.1,0.225,2.161,0.192
1.033,0.1,0.225,2.162,0.191
1.035,0.101,0.226,2.162,0.191
1.037,0.101,0.226,2.162,0.191
1.039,0.102,0.226,2.162,0.19
1.041,0.102,0.227,2.162,0.19
1.043,0.103,0.227,2.163,0.19
1.045,0.103,0.228,2.163,0.189
1.047,0.103,0.228,2.163,0.189
1.049,0.104,0.229,2.163,0.188
1.051,0.104,0.229,2.163,0.188
1.054,0.105,0.229,2.164,0.188
1.056,0.105,0.23,2.164,0.187
1.058,0.106,0.23,2.164,0.187
1.06,0.106,0.231,2.164,0.187
1.062,0.107,0.231,2.164,0.186
1.064,0.107,0.231,2.165,0.186
1.066,0.108,0.232,2.165,0.186
1.068,0.108,0.232,2.165,0.185
1.07,0.109,0.233,2.165,0.185
1.073,0.109,0.233,2.166,0.185
1.075,0.11,0.233,2.166,0.184
1.077,0.11,0.234,2.166,0.184
1.079,0.111,0.234,2.166,0.184
1.081,0.111,0.235,2.166,0.183
1.083,0.112,0.235,2.167,0.183
1.085,0.112,0.235,2.167,0.183
1.087,0.113,0.236,2.167,0.183
1.089,0.113,0.236,2.167,0.182
1.092,0.114,0.237,2.167,0.182
1.094,0.114,0.237,2.168,0.182
1.096,0.115,0.237,2.168,0.181
1.098,0.115,0.238,2.168,0.181
1.1,0.116,0.238,2.168,0.181
1.102,0.117,0.239,2.168,0.18
1.104,0.117,0.239,2.169,0.18
1.106,0.118,0.239,2.169,0.18
1.108,0.118,0.24,2.169,0.179
1.111,0.119,0.24,2.169,0.179
1.113,0.119,0.24,2.169,0.179
1.115,0.12,0.241,2.17,0.178
1.117,0.12,0.241,2.17,0.178
1.119,0.121,0.242,2.17,0.178
1.121,0.121,0.242,2.17,0.177
1.123,0.122,0.242,2.17,0.177
1.125,0.122,0.243,2.171,0.177
1.127,0.123,0.243,2.171,0.176
1.129,0.123,0.244,2.171,0.176
1.132,0.124,0.244,2.171,0.176
1.134,0.124,0.244,2.171,0.175
1.136,0.125,0.245,2.172,0.175
1.138,0.125,0.245,2.172,0.175
1.14,0.126,0.245,2.172,0.174
1.142,0.126,0.246,2.172,0.174
1.144,0.127,0.246,2.173,0.174
1.146,0.127,0.247,2.173,0.173
1.148,0.128,0.247,2.173,0.173
1.151,0.129,0.247,2.173,0.173
1.153,0.129,0.248,2.173,0.172
1.155,0.13,0.248,2.174,0.172
1.157,0.13,0.248,2.174,0.172
1.159,0.131,0.249,2.174,0.171
1.161,0.131,0.249,2.174,0.171
1.163,0.132,0.25,2.174,0.171
1.165,0.132,0.25,2.175,0.17
1.167,0.133,0.25,2.175,0.17
1.17,0.133,0.251,2.175,0.17
1.172,0.134,0.251,2.175,0.169
1.174,0.134,0.251,2.175,0.169
1.176,0.135,0.252,2.176,0.169
1.178,0.135,0.252,2.176,0.168
1.18,0.136,0.253,2.176,0.168
1.182,0.137,0.253,2.176,0.168
1.184,0.137,0.253,2.176,0.167
1.186,0.138,0.254,2.177,0.167
1.188,0.138,0.254,2.177,0.167
1.191,0.139,0.254,2.177,0.166
1.193,0.139,0.255,2.177,0.166
1.195,0.14,0.255,2.177,0.166
1.197,0.14,0.255,2.178,0.166
1.199,0.141,0.256,2.178,0.165
1.201,0.142,0.256,2.178,0.165
1.203,0.142,0.256,2.178,0.165
1.205,0.143,0.257,2.178,0.164
1.207,0.143,0.257,2.179,0.164
1.21,0.144,0.258,2.179,0.164
1.212,0.144,0.258,2.179,0.163
1.214,0.145,0.258,2.179,0.163
1.216,0.145,0.259,2.179,0.163
1.218,0.146,0.259,2.18,0.162
1.22,0.147,0.259,2.18,0.162
1.222,0.147,0.26,2.18,0.162
1.224,0.148,0.26,2.18,0.161
1.226,0.148,0.26,2.181,0.161
1.229,0.149,0.261,2.181,0.161
1.231,0.149,0.261,2.181,0.16
1.233,0.15,0.261,2.181,0.16
1.235,0.15,0.262,2.181,0.16
1.237,0.151,0.262,2.182,0.159
1.239,0.152,0.262,2.182,0.159
1.241,0.152,0.263,2.182,0.159
1.243,0.153,0.263,2.182,0.158
1.245,0.153,0.264,2.182,0.158
1.247,0.154,0.264,2.183,0.158
1.25,0.154,0.264,2.183,0.158
1.252,0.155,0.265,2.183,0.157
1.254,0.156,0.265,2.183,0.157
1.256,0.156,0.265,2.183,0.157
1.258,0.157,0.266,2.184,0.156
1.26,0.157,0.266,2.184,0.156
1.262,0.158,0.266,2.184,0.156
1.264,0.158,0.267,2.184,0.155
1.266,0.159,0.267,2.184,0.155
1.269,0.16,0.267,2.185,0.155
1.271,0.16,0.268,2.185,0.154
1.273,0.161,0.268,2.185,0.154
1.275,0.161,0.268,2.185,0.154
1.277,0.162,0.269,2.185,0.153
1.279,0.162,0.269,2.186,0.153
1.281,0.163,0.269,2.186,0.153
1.283,0.164,0.27,2.186,0.152
1.285,0.164,0.27,2.186,0.152
1.288,0.165,0.27,2.186,0.152
1.29,0.165,0.271,2.187,0.152
1.292,0.166,0.271,2.187,0.151
1.294,0.167,0.271,2.187,0.151
1.296,0.167,0.272,2.187,0.151
1.298,0.168,0.272,2.187,0.15
1.3,0.168,0.272,2.188,0.15
1.302,0.169,0.273,2.188,0.15
1.304,0.17,0.273,2.188,0.149
1.306,0.17,0.273,2.188,0.149
1.309,0.171,0.274,2.188,0.149
1.311,0.171,0.274,2.189,0.148
1.313,0.172,0.274,2.189,0.148
1.315,0.172,0.275,2.189,0.148
1.317,0.173,0.275,2.189,0.147
1.319,0.174,0.275,2.189,0.147
1.321,0.174,0.276,2.19,0.147
1.323,0.175,0.276,2.19,0.147
1.325,0.175,0.276,2.19,0.146
1.328,0.176,0.276,2.19,0.146
1.33,0.177,0.277,2.19,0.146
1.332,0.177,0.277,2.191,0.145
1.334,0.178,0.277,2.191,0.145
1.336,0.178,0.278,2.191,0.145
1.338,0.179,0.278,2.191,0.144
1.34,0.18,0.278,2.191,0.144
1.342,0.18,0.279,2.192,0.144
1.344,0.181,0.279,2.192,0.143
1.347,0.181,0.279,2.192,0.143
1.349,0.182,0.28,2.192,0.143
1.351,0.183,0.28,2.192,0.142
1.353,0.183,0.28,2.193,0.142
1.355,0.184,0.281,2.193,0.142
1.357,0.184,0.281,2.193,0.142
1.359,0.185,0.281,2.193,0.141
1.361,0.186,0.282,2.193,0.141
1.363,0.186,0.282,2.194,0.141
1.365,0.187,0.282,2.194,0.14
1.368,0.188,0.282,2.194,0.14
1.37,0.188,0.283,2.194,0.14
1.372,0.189,0.283,2.194,0.139
1.374,0.189,0.283,2.195,0.139
1.376,0.19,0.284,2.195,0.139
1.378,0.191,0.284,2.195,0.139
1.38,0.191,0.284,2.195,0.138
1.382,0.192,0.285,2.195,0.138
1.384,0.192,0.285,2.195,0.138
1.387,0.193,0.285,2.196,0.137
1.389,0.194,0.285,2.196,0.137
1.391,0.194,0.286,2.196,0.137
1.393,0.195,0.286,2.196,0.136
1.395,0.196,0.286,2.196,0.136
1.397,0.196,0.287,2.197,0.136
1.399,0.197,0.287,2.197,0.135
1.401,0.197,0.287,2.197,0.135
1.403,0.198,0.288,2.197,0.135
1.406,0.199,0.288,2.197,0.135
1.408,0.199,0.288,2.198,0.134
1.41,0.2,0.288,2.198,0.134
1.412,0.201,0.289,2.198,0.134
1.414,0.201,0.289,2.198,0.133
1.416,0.202,0.289,2.198,0.133
1.418,0.202,0.29,2.199,0.133
1.42,0.203,0.29,2.199,0.132
1.422,0.204,0.29,2.199,0.132
1.424,0.204,0.29,2.199,0.132
1.427,0.205,0.291,2.199,0.132
1.429,0.206,0.291,2.2,0.131
1.431,0.206,0.291,2.2,0.131
1.433,0.207,0.292,2.2,0.131
1.435,0.207,0.292,2.2,0.13
1.437,0.208,0.292,2.2,0.13
1.439,0.209,0.293,2.2,0.13
1.441,0.209,0.293,2.201,0.129
1.443,0.21,0.293,2.201,0.129
1.446,0.211,0.293,2.201,0.129
