0.0,0.0,0.0,0.0
0.03333333333333333,0.008787878787878787,0.0,0.0
0.06666666666666667,0.017575757575757574,0.0,0.0
0.1,0.02636363636363636,0.0,0.0
0.13333333333333333,0.03515151515151515,0.0,0.0
0.16666666666666666,0.04393939393939394,0.0,0.0
0.2,0.05272727272727272,0.0,0.0
0.23333333333333334,0.06151515151515151,0.0,0.0
0.26666666666666666,0.0703030303030303,0.0,0.0
0.3,0.07909090909090909,0.0,0.0
0.3333333333333333,0.08787878787878788,0.0,0.0
0.36666666666666664,0.09666666666666666,0.0,0.0
0.4,0.10545454545454544,0.0,0.0
0.43333333333333335,0.11424242424242423,0.0,0.0
0.4666666666666667,0.12303030303030302,0.0,0.0
0.5,0.1318181818181818,0.0,0.0
0.5333333333333333,0.1406060606060606,0.0,0.0
0.5666666666666667,0.14939393939393938,0.0,0.0
0.6,0.15818181818181817,0.0,0.0
0.6333333333333333,0.16696969696969696,0.0,0.0
0.6666666666666666,0.17575757575757575,0.0,0.0
0.7,0.18454545454545454,0.0,0.0
0.7333333333333333,0.19333333333333333,0.0,0.0
0.7666666666666666,0.20212121212121212,0.0,0.0
0.8,0.21090909090909088,0.0,0.0
0.8333333333333334,0.21969696969696967,0.0,0.0
0.8666666666666667,0.22848484848484846,0.0,0.0
0.9,0.23727272727272725,0.0,0.0
0.9333333333333333,0.24606060606060604,0.0,0.0
0.9666666666666667,0.2548484848484848,0.0,0.0
1.0,0.2636363636363636,0.0,0.0
1.0333333333333332,0.2724242424242424,0.0,0.0
1.0666666666666667,0.2812121212121212,0.0,0.0
1.1,0.29,0.0,0.0
1.1333333333333333,0.29878787878787877,0.0,0.0
1.1666666666666667,0.30757575757575756,0.0,0.0
1.2,0.31636363636363635,0.0,0.0
1.2333333333333334,0.32515151515151514,0.0,0.0
1.2666666666666666,0.3339393939393939,0.0,0.0
1.3,0.3427272727272727,0.0,0.0
1.3333333333333333,0.3515151515151515,0.0,0.0
1.3666666666666667,0.3603030303030303,0.0,0.0
1.4,0.3690909090909091,0.0,0.0
1.4333333333333333,0.37787878787878787,0.0,0.0
1.4666666666666666,0.38666666666666666,0.0,0.0
1.5,0.39545454545454545,0.0,0.0
1.5333333333333332,0.40424242424242424,0.0,0.0
1.5666666666666667,0.413030303030303,0.0,0.0
1.6,0.42181818181818176,0.0,0.0
1.6333333333333333,0.43060606060606055,0.0,0.0
1.6666666666666667,0.43939393939393934,0.0,0.0
1.7,0.4481818181818181,0.0,0.0
1.7333333333333334,0.4569696969696969,0.0,0.0
1.7666666666666666,0.4657575757575757,0.0,0.0
1.8,0.4745454545454545,0.0,0.0
1.8333333333333333,0.4833333333333333,0.0,0.0
1.8666666666666667,0.49212121212121207,0.0,0.0
1.9,0.5009090909090909,0.0,0.0
1.9333333333333333,0.5096969696969696,0.0,0.0
1.9666666666666666,0.5184848484848484,0.0,0.0
2.0,0.5272727272727272,0.0,0.0
2.033333333333333,0.536060606060606,0.0,0.0
2.0666666666666664,0.5448484848484848,0.0,0.0
2.1,0.5536363636363636,0.0,0.0
2.1333333333333333,0.5624242424242424,0.0,0.0
2.1666666666666665,0.5712121212121212,0.0,0.0
2.2,0.58,0.0,0.0
2.2333333333333334,0.5887878787878787,0.0,0.0
2.2666666666666666,0.5975757575757575,0.0,0.0
2.3,0.6063636363636363,0.0,0.0
2.3333333333333335,0.6151515151515151,0.0,0.0
2.3666666666666667,0.6239393939393939,0.0,0.0
2.4,0.6327272727272727,0.0,0.0
2.433333333333333,0.6415151515151515,0.0,0.0
2.466666666666667,0.6503030303030303,0.0,0.0
2.5,0.6590909090909091,0.0,0.0
2.533333333333333,0.6678787878787878,0.0,0.0
2.5666666666666664,0.6766666666666666,0.0,0.0
2.6,0.6854545454545454,0.0,0.0
2.6333333333333333,0.6942424242424242,0.0,0.0
2.6666666666666665,0.703030303030303,0.0,0.0
2.7,0.7118181818181818,0.0,0.0
2.7333333333333334,0.7206060606060606,0.0,0.0
2.7666666666666666,0.7293939393939394,0.0,0.0
2.8,0.7381818181818182,0.0,0.0
2.8333333333333335,0.746969696969697,0.0,0.0
2.8666666666666667,0.7557575757575757,0.0,0.0
2.9,0.7645454545454545,0.0,0.0
2.933333333333333,0.7733333333333333,0.0,0.0
2.966666666666667,0.7821212121212121,0.0,0.0
3.0,0.7909090909090909,0.0,0.0
3.033333333333333,0.7996969696969697,0.0,0.0
3.0666666666666664,0.8084848484848485,0.0,0.0
3.1,0.8172727272727273,0.0,0.0
3.1333333333333333,0.826060606060606,0.0,0.0
3.1666666666666665,0.8348484848484848,0.0,0.0
3.2,0.8436363636363635,0.0,0.0
